Zip Code,Households With Computer,Households With Broadband Internet
91101,9723,8862
91103,7632,7238
91104,12615,11782
91105,5344,5194
91106,10097,9529
91107,12170,11786
91108,3961,3856
91125,,
91201,7153,6730
91202,8136,7785
91203,6337,6103
91204,5678,5315
91205,11820,10958
91206,11412,10997
91207,3887,3954
91208,5705,5547
91210,125,125
91214,10196,10061
91301,8921,8621
91302,9551,9372
91303,9632,9096
91304,17129,16466
91306,13754,13142
91307,8346,8154
91311,13770,13303
91316,12049,11697
91320,14412,14201
91321,10423,10093
91324,9662,9258
91325,12178,11750
91326,12198,11884
91330,,
91331,21451,20091
91335,23141,21852
91340,7903,7545
91342,23147,22605
91343,17095,16485
91344,16629,16082
91345,5014,4832
91350,12734,12578
91351,10257,9794
91352,11183,10559
91354,10692,10580
91355,11505,11256
91356,11143,10688
91360,14184,13844
91361,7695,7552
91362,12996,12545
91364,9967,9639
91367,17346,16938
91371,,
91377,4902,4699
91381,6514,6448
91384,6890,6790
91387,13308,13122
91390,6147,5842
91401,13596,12979
91402,17917,16901
91403,11551,11419
91405,17076,16312
91406,17615,16771
91411,8392,8142
91423,14702,14384
91436,5873,5759
91501,7241,7058
91502,4742,4428
91504,9665,9052
91505,12507,11750
91506,7603,7096
91601,15664,13695
91602,9920,9508
91604,13858,13427
91605,15027,13648
91606,13908,12461
91607,12667,12167
91608,8,8
91701,12384,12066
91702,15366,13439
91706,16979,16260
91708,4088,4042
91709,24599,24100
91710,21505,20230
91711,11937,11654
91722,9709,9139
91723,5932,5582
91724,8757,7998
91730,23914,22559
91731,7194,6426
91732,14203,13093
91733,9949,8823
91737,7512,7119
91739,11218,11117
91740,8131,7537
91741,8454,7940
91744,17486,16701
91745,15749,15197
91746,6556,6145
91748,13298,12649
91750,11655,11198
91752,8850,8491
91754,10731,10275
91755,7965,7473
91759,175,169
91761,16991,16133
91762,17209,16116
91763,9479,8692
91764,15799,14568
91765,14847,14425
91766,18277,17211
91767,13836,13022
91768,8259,7673
91770,15365,14352
91773,10989,10320
91775,7732,7443
91776,10637,10072
91780,11242,10682
91784,8794,8648
91786,18446,17560
91789,12468,12138
91790,12119,11447
91791,9792,9355
91792,9038,8535
91801,19091,18265
91803,9455,9105
91901,6214,5940
91902,5906,5378
91905,466,448
91906,1309,1100
91910,23988,22585
91911,24074,23129
91913,15174,15091
91914,4704,4545
91915,9713,9626
91916,609,510
91917,198,165
91931,281,281
91932,8729,8271
91934,271,141
91935,2899,2733
91941,12235,11724
91942,16109,15550
91945,8553,8236
91948,46,46
91950,15887,14588
91962,921,863
91963,112,98
91977,18816,18098
91978,3215,3155
91980,,
92003,1567,1594
92004,1290,1198
92007,4207,4169
92008,11492,11101
92009,16223,15879
92010,6227,6194
92011,9286,9071
92014,5403,5310
92019,14561,14054
92020,19097,18390
92021,22039,20943
92024,18864,18185
92025,15977,15481
92026,17636,17084
92027,16431,15750
92028,15956,15233
92029,7312,7069
92036,1266,1142
92037,15751,15288
92040,14904,14200
92054,14377,13773
92055,,
92056,18766,18268
92057,17781,17447
92058,13872,13436
92059,479,391
92060,99,85
92061,590,534
92064,15923,15243
92065,11913,11298
92066,142,148
92067,2919,2901
92069,14567,13984
92070,342,305
92071,19904,19362
92075,4938,4783
92078,17472,17060
92081,10180,9903
92082,6091,5513
92083,10776,10128
92084,14294,13489
92086,508,455
92091,577,592
92092,,
92093,,
92096,,
92101,24214,23138
92102,13735,12893
92103,17807,17302
92104,21385,20752
92105,21326,19799
92106,7396,7253
92107,13304,12811
92108,11647,11353
92109,21513,21179
92110,11283,10792
92111,16297,15780
92113,12837,11425
92114,17345,16786
92115,19986,18843
92116,16024,15547
92117,19947,19447
92118,7007,6824
92119,8754,8535
92120,11266,11009
92121,1694,1670
92122,18770,18539
92123,11891,11662
92124,11070,10832
92126,24539,23987
92127,15434,15453
92128,19861,19324
92129,17833,17654
92130,20536,20372
92131,12413,12314
92132,,
92134,,
92135,,
92136,,
92139,9604,9409
92140,,
92145,,
92147,,
92154,21937,20746
92155,,
92161,,
92173,7482,6847
92179,,
92182,,
92201,23158,22384
92203,11973,11614
92210,2334,2347
92211,12462,11621
92220,10468,9270
92222,9,9
92223,17976,16805
92225,4466,4140
92227,6825,6392
92230,713,669
92231,8157,7653
92233,818,721
92234,17126,16507
92236,14762,14090
92239,137,139
92240,12327,11615
92241,3130,2975
92242,536,530
92243,12127,11652
92249,1826,1662
92250,1839,1605
92251,5680,5413
92252,3274,3054
92253,14605,14232
92254,2743,2686
92256,1436,1376
92257,403,368
92258,196,123
92259,118,118
92260,13785,13175
92262,12115,11599
92264,10276,9736
92266,111,85
92267,22,
92268,275,206
92270,8440,8059
92273,415,368
92274,4675,4396
92275,521,422
92276,2556,2223
92277,9384,8840
92278,,
92280,,
92281,497,460
92282,378,398
92283,438,395
92284,9349,8917
92285,937,912
92301,8184,7809
92304,,
92305,149,149
92307,12874,12181
92308,13369,12650
92309,224,170
92310,2790,2697
92311,10314,8799
92313,4417,4372
92314,4261,4161
92315,2119,2056
92316,7026,6381
92317,385,361
92320,3411,3277
92321,440,402
92322,399,399
92324,16782,15825
92325,3181,3042
92327,314,314
92328,444,275
92332,65,65
92333,237,219
92335,23808,21400
92336,25907,25068
92337,9429,9119
92338,,
92339,506,460
92341,155,136
92342,2420,2277
92344,5545,5234
92345,24824,24086
92346,16895,15375
92347,241,181
92350,54,41
92352,1981,1910
92354,8024,7477
92356,2191,1760
92358,351,312
92359,3060,2671
92363,1891,1850
92364,12,6
92365,862,754
92368,258,223
92369,,
92371,5569,4981
92372,1775,1519
92373,12197,11518
92374,13670,13036
92376,21145,18669
92377,5189,4938
92378,143,143
92382,1652,1578
92384,18,18
92385,95,85
92386,837,837
92389,102,69
92391,834,782
92392,15649,15306
92394,9327,9011
92395,14591,13469
92397,2148,2020
92398,582,360
92399,17536,16395
92401,679,505
92404,17595,15456
92405,8912,7823
92407,17015,15489
92408,3361,3012
92410,11789,9909
92411,5874,4707
92415,,
92501,6236,6001
92503,23479,22303
92504,15029,14066
92505,13476,12965
92506,14054,13683
92507,16122,15139
92508,9651,9377
92509,18048,17136
92518,439,431
92521,,
92530,15498,14185
92532,7591,7420
92536,863,717
92539,1394,1333
92543,11980,11125
92544,15195,14244
92545,13913,13107
92548,2088,1942
92549,1227,1128
92551,8004,7537
92553,18360,17502
92555,11285,10929
92557,14116,13461
92561,642,649
92562,19727,19103
92563,21010,20494
92567,2463,2378
92570,13504,12208
92571,13122,12179
92582,4805,4620
92583,9578,8756
92584,15242,14987
92585,6940,6811
92586,8117,7361
92587,5787,5427
92590,1869,1557
92591,13127,12858
92592,24261,23762
92595,9962,9471
92596,8818,8563
92602,9125,8888
92603,7052,7015
92604,10151,9803
92606,8986,8728
92610,4219,4185
92612,13787,13267
92614,11121,10944
92617,4092,2651
92618,20705,20375
92620,20810,20590
92624,2465,2291
92625,5708,5594
92626,18850,18377
92627,21154,20343
92629,11416,11217
92630,22484,21945
92637,11186,10308
92646,20901,20405
92647,20578,19239
92648,19108,18220
92649,14280,13532
92651,10771,10470
92653,10463,10065
92655,2294,2077
92656,19495,19163
92657,3648,3614
92660,15469,15163
92661,1570,1547
92662,1178,1106
92663,10198,9623
92672,14761,14106
92673,9682,9521
92675,12042,11595
92676,755,744
92677,24990,24203
92678,242,242
92679,10462,10421
92683,26087,24968
92688,15104,14880
92691,15944,15625
92692,16368,16012
92694,10961,10104
92697,,
92701,11396,10242
92703,12937,11332
92704,18709,17855
92705,14720,14136
92706,9637,8775
92707,13627,12551
92708,18031,17256
92780,16786,16274
92782,10966,10698
92801,17551,16721
92802,11214,10675
92804,22927,21643
92805,20031,18644
92806,11878,11105
92807,11844,11549
92808,7710,7595
92821,14367,13879
92823,1762,1755
92831,12126,11618
92832,7922,7601
92833,16029,15137
92835,8917,8744
92840,14451,13716
92841,8982,8550
92843,11300,10473
92844,6388,6092
92845,5180,5027
92860,6806,6477
92861,1848,1848
92865,6662,6322
92866,5263,5138
92867,12645,12350
92868,7687,7474
92869,10834,10499
92870,16228,15726
92879,13095,11984
92880,18764,18461
92881,8848,8579
92882,18926,17602
92883,11100,10746
92886,16349,15906
92887,7050,6919
93001,11721,11463
93003,19206,18590
93004,10439,10158
93010,15527,15325
93012,12742,12475
93013,5993,5836
93015,4813,4650
93021,11640,11454
93022,2052,1990
93023,8135,7729
93030,13884,12690
93033,15789,14272
93035,8603,8319
93036,13021,12157
93040,442,456
93041,6904,6792
93042,,
93043,,
93060,8734,8317
93063,18696,18101
93064,,
93065,23750,23192
93066,928,929
93067,164,164
93101,12303,11516
93103,7246,6999
93105,10557,10146
93106,14,14
93108,4376,4195
93109,4382,4299
93110,6126,6049
93111,6197,5938
93117,16035,14662
93201,249,131
93202,1038,933
93203,4296,3657
93204,2899,2672
93205,735,721
93206,325,271
93207,81,67
93208,81,81
93210,4524,4316
93212,3624,3078
93215,9623,9154
93218,119,96
93219,2117,1811
93220,,
93221,4161,3658
93222,977,940
93223,2548,2234
93224,124,109
93225,1882,1847
93226,30,17
93227,41,41
93230,20326,18485
93234,1368,1131
93235,1123,996
93237,88,88
93238,304,301
93239,377,246
93240,2189,1906
93241,3257,2814
93242,820,671
93243,461,372
93244,38,38
93245,11397,10860
93246,,
93247,4751,3898
93249,284,250
93250,2886,2510
93251,76,53
93252,478,438
93254,296,243
93255,381,329
93256,1351,1051
93257,20740,19252
93258,331,260
93260,53,37
93261,403,301
93262,,
93263,4776,4364
93265,1267,1255
93266,375,324
93267,1499,1463
93268,5304,4477
93270,1407,1274
93271,1112,1016
93272,1089,842
93274,20284,18813
93276,42,35
93277,17637,16634
93280,4493,4191
93283,832,695
93285,1154,1016
93286,2674,2295
93287,39,39
93291,17421,16103
93292,13232,11861
93301,4748,4463
93304,13923,12774
93305,9875,9143
93306,20503,19038
93307,20945,18992
93308,18525,17243
93309,21219,20140
93311,15227,14687
93312,17864,17360
93313,15762,15272
93314,10157,9835
93401,12007,11411
93402,5938,5678
93405,8184,7648
93407,5,5
93408,,
93409,,
93410,,
93420,11468,11087
93422,12384,11710
93424,570,535
93426,506,493
93427,2180,2166
93428,2761,2630
93429,17,17
93430,1202,1151
93432,402,376
93433,4978,4749
93434,1936,1829
93436,16478,15401
93437,1097,1097
93440,418,418
93441,411,394
93442,4818,4570
93444,7153,6924
93445,2640,2213
93446,16536,15779
93449,4082,4031
93450,204,167
93451,1545,1402
93452,198,111
93453,990,859
93454,10807,10282
93455,14851,14540
93458,12707,12276
93460,2215,2174
93461,438,310
93463,3465,3441
93465,3667,3525
93501,1578,1341
93505,4261,4003
93510,2259,2150
93512,96,91
93513,608,533
93514,5536,5226
93516,948,656
93517,235,221
93518,382,325
93519,,
93522,36,
93523,1210,1169
93524,,
93526,293,268
93527,676,555
93528,45,15
93529,114,91
93530,31,31
93531,163,127
93532,961,858
93534,13442,11983
93535,20667,19487
93536,21591,20179
93541,174,174
93543,3419,3227
93544,489,392
93545,552,489
93546,3573,3334
93549,117,117
93550,21344,20084
93551,16013,15641
93552,10491,9772
93553,501,439
93554,44,44
93555,12027,11575
93558,8,
93560,6189,5780
93561,11770,11001
93562,707,629
93563,38,38
93581,,
93591,1923,1748
93601,519,481
93602,1192,1104
93603,92,117
93604,140,140
93605,34,34
93606,227,194
93608,268,238
93609,1334,1250
93610,4418,4154
93611,14526,14142
93612,12829,12282
93614,4187,3951
93615,1148,1007
93616,621,493
93618,7638,6364
93619,14639,13970
93620,2495,2243
93621,14,14
93622,2231,1916
93623,,
93624,183,145
93625,2189,2131
93626,764,764
93627,68,68
93628,226,77
93630,4887,4567
93631,5052,4785
93633,,
93634,,
93635,11991,10658
93636,3802,3634
93637,11036,10309
93638,11449,10509
93640,2547,2202
93641,73,73
93643,1116,1070
93644,3071,2792
93645,132,132
93646,2360,1760
93647,2656,2198
93648,3477,2697
93650,761,655
93651,572,523
93652,98,50
93653,552,485
93654,7635,6325
93656,1402,1208
93657,9500,8734
93660,777,718
93662,7649,6796
93664,173,166
93665,83,57
93666,152,87
93667,709,612
93668,300,264
93669,80,80
93670,67,67
93673,109,76
93675,1140,839
93701,2915,2162
93702,10797,9236
93703,9019,7703
93704,11108,9950
93705,11983,10040
93706,10027,8278
93710,11274,10578
93711,15069,14428
93720,17898,17527
93721,1977,1499
93722,25126,23002
93723,3006,2818
93725,6215,5496
93726,13621,12278
93727,21589,20253
93728,5519,5208
93730,4420,4243
93737,1934,1742
93740,,
93741,41,41
93901,10102,9732
93905,12821,12032
93906,17197,16230
93907,7009,6568
93908,4255,4144
93920,549,513
93921,1324,1284
93923,5087,4940
93924,2499,2423
93925,316,292
93926,2307,2230
93927,4048,3807
93928,,
93930,4122,3877
93932,201,156
93933,8791,7854
93940,13946,13476
93943,,
93944,,
93950,6488,6265
93953,1631,1571
93954,93,89
93955,9848,9572
93960,3904,3459
93962,121,121
94002,10566,10345
94005,1883,1866
94010,15598,15478
94014,13233,12677
94015,19438,18506
94018,1392,1360
94019,5116,5064
94020,845,789
94021,90,90
94022,7177,7013
94024,7847,7785
94025,14310,13785
94027,2200,2155
94028,2436,2372
94030,7738,7411
94037,1040,974
94038,1018,1005
94040,14350,13871
94041,6223,6041
94043,13000,12789
94044,13724,13414
94060,341,301
94061,12983,12226
94062,9504,9438
94063,10502,9870
94065,4636,4583
94066,14657,14134
94070,11399,11169
94074,58,32
94080,20672,20236
94085,8616,8179
94086,19089,18555
94087,20143,19612
94089,8644,8457
94102,17406,15367
94103,15496,13952
94104,172,148
94105,7083,7073
94107,13872,13377
94108,5809,5165
94109,30041,28056
94110,25620,24919
94111,2297,2202
94112,22710,21967
94114,16692,16395
94115,16059,15483
94116,14743,14261
94117,17323,16985
94118,16561,16064
94121,17019,16520
94122,21906,21275
94123,12746,12368
94124,9942,9551
94127,7009,6762
94128,,
94129,1340,1295
94130,629,593
94131,12456,12375
94132,10192,9510
94133,12097,10184
94134,12095,11520
94158,4599,3929
94188,,
94301,6846,6467
94303,14038,13168
94304,1847,1786
94305,3537,2091
94306,10492,10342
94401,12457,11968
94402,9946,9554
94403,16398,16094
94404,13846,13591
94501,24544,23531
94502,4884,4851
94503,5467,5298
94505,5516,5443
94506,9186,9100
94507,4940,4847
94508,997,974
94509,21888,21056
94510,10594,10341
94511,864,835
94512,,
94513,20875,20425
94514,572,534
94515,2667,2418
94516,63,73
94517,4275,4175
94518,9891,9421
94519,6859,6817
94520,12681,11933
94521,15001,14853
94523,13230,12962
94525,1495,1386
94526,12203,12042
94528,232,232
94530,10379,10161
94531,12564,12008
94533,23235,22235
94534,12866,12644
94535,1009,996
94536,24134,23569
94538,21243,20469
94539,16164,15805
94541,21006,20058
94542,4957,4814
94544,22153,21066
94545,9426,8971
94546,15569,15117
94547,8892,8726
94548,149,129
94549,9870,9831
94550,16986,16695
94551,13916,13377
94552,5011,4929
94553,18613,17981
94555,11563,11238
94556,5359,5306
94558,22997,21998
94559,9828,9309
94560,14158,13776
94561,12580,12074
94562,,
94563,7053,7003
94564,6286,6199
94565,27625,26789
94566,15695,15378
94567,235,215
94568,22567,22197
94569,169,169
94571,5082,4647
94572,3107,3086
94573,34,34
94574,3366,3274
94575,,
94576,52,52
94577,15720,15283
94578,13311,12846
94579,6377,5932
94580,8567,8362
94582,15926,15771
94583,13038,12670
94585,9216,8738
94586,299,294
94587,20287,19400
94588,12105,11965
94589,9240,8575
94590,14259,13549
94591,19136,18659
94592,425,425
94595,8931,8377
94596,10315,10136
94597,10676,10565
94598,10249,10020
94599,1451,1368
94601,14231,12965
94602,11559,11412
94603,9179,8381
94605,15551,14557
94606,14569,13679
94607,10520,9786
94608,14877,14514
94609,9938,9518
94610,15174,14825
94611,16932,16750
94612,8357,7830
94613,,
94618,7279,7104
94619,9096,8638
94621,8867,7612
94702,6772,6416
94703,7774,7488
94704,7632,7253
94705,5734,5486
94706,7739,7021
94707,4747,4806
94708,4543,4442
94709,4965,4750
94710,3244,3185
94720,144,122
94801,9261,8845
94803,9003,8870
94804,14648,13792
94805,5439,5352
94806,19451,18769
94901,15355,14617
94903,12109,11729
94904,5370,5270
94920,4949,4853
94922,100,70
94923,504,476
94924,557,471
94925,3858,3773
94928,16598,16060
94929,160,160
94930,3705,3597
94931,3430,3397
94933,502,424
94937,549,534
94938,265,224
94939,3388,3322
94940,100,85
94941,12198,11928
94945,6980,6722
94946,275,252
94947,8649,8540
94949,6741,6465
94950,7,7
94951,1402,1335
94952,13155,12722
94954,13240,12642
94956,571,547
94957,671,671
94960,5888,5846
94963,129,114
94964,127,127
94965,6015,5705
94970,300,260
94971,121,121
94972,38,38
94973,603,584
95002,547,547
95003,9789,9541
95004,1316,1269
95005,2799,2733
95006,3456,3319
95007,214,214
95008,18728,18010
95010,4197,4059
95012,2316,2229
95013,18,9
95014,21123,20623
95017,233,206
95018,2479,2387
95019,1550,1409
95020,19257,18576
95023,15951,15389
95030,5284,5145
95032,9615,9511
95033,3636,3517
95035,23311,22974
95037,16459,15714
95039,362,362
95041,283,273
95043,246,238
95045,1408,1267
95046,1744,1718
95050,14334,13727
95051,21968,21484
95053,,
95054,8497,8454
95060,18209,17597
95062,14604,14057
95064,536,374
95065,2864,2811
95066,5707,5679
95070,11219,10901
95073,3988,3708
95075,176,159
95076,22272,21227
95110,6406,6217
95111,15275,14763
95112,19661,18453
95113,1124,1135
95116,12768,12312
95117,10204,9664
95118,10883,10565
95119,3376,3344
95120,12235,12057
95121,9630,9443
95122,11494,11135
95123,23426,22702
95124,17049,16648
95125,20390,19555
95126,14565,13933
95127,15264,14760
95128,13066,12700
95129,13398,13159
95130,4350,4127
95131,9557,9468
95132,11612,11214
95133,8431,8164
95134,13375,13178
95135,7345,7248
95136,15874,15413
95138,5528,5449
95139,2101,2068
95140,55,47
95148,11916,11700
95202,2169,1550
95203,5121,4228
95204,10281,9394
95205,9737,7553
95206,16388,14238
95207,16950,16215
95209,12451,11998
95210,11266,10623
95211,,
95212,7509,7143
95215,6529,5054
95219,10626,10327
95220,2593,2516
95221,69,69
95222,2019,1970
95223,1254,1186
95224,62,44
95225,187,144
95226,,
95227,319,301
95228,1705,1527
95230,226,204
95231,593,521
95232,29,29
95233,95,95
95236,1596,1544
95237,1402,1317
95240,15150,14575
95242,9651,9078
95245,909,708
95246,423,385
95247,1394,1318
95248,16,
95249,1735,1566
95251,250,210
95252,4553,4219
95253,124,124
95254,279,279
95255,609,549
95257,149,149
95258,1508,1459
95301,12239,11859
95303,291,287
95304,4266,4064
95305,29,29
95306,319,290
95307,11757,11090
95309,,
95310,640,552
95311,915,746
95312,58,58
95313,341,341
95315,3350,3362
95316,2514,2386
95317,239,199
95318,224,224
95319,576,389
95320,4367,4253
95321,1745,1531
95322,3058,2897
95323,420,376
95324,2370,2302
95325,35,35
95326,3478,3165
95327,2831,2626
95328,830,792
95329,1056,941
95330,6727,6399
95333,706,658
95334,3903,3831
95335,73,
95336,14538,13855
95337,11930,11407
95338,4195,3836
95340,11496,11369
95341,7960,7540
95345,304,304
95346,439,439
95348,9940,9594
95350,18144,17092
95351,12368,11613
95354,8099,7348
95355,19850,19168
95356,11010,10641
95357,4082,3900
95358,7855,7424
95360,3664,3591
95361,11401,11025
95363,7633,7389
95364,,
95365,927,803
95366,6292,5905
95367,7075,6707
95368,4026,3954
95369,286,289
95370,10969,10153
95372,599,574
95374,508,447
95375,16,16
95376,16264,15295
95377,8757,8747
95379,1544,1395
95380,14162,13075
95382,12103,11639
95383,1770,1675
95385,213,210
95386,2749,2647
95387,222,222
95388,3573,3345
95389,328,327
95391,5979,5544
95401,13244,12576
95403,15682,14972
95404,14565,14218
95405,9117,8821
95407,12365,11516
95409,11334,10837
95410,359,341
95412,147,147
95415,419,399
95417,58,45
95419,127,127
95420,85,85
95421,665,597
95422,5318,4805
95423,1261,1157
95425,4401,4049
